player_name,season,wk,Game_date,OPP,Result,AST,PDEF
Amari Cooper,Regular Season,2,09/20/2020,Falcons,W 40 - 39,16.7,
Amari Cooper,Regular Season,6,10/20/2020,Cardinals,L 10 - 38,11.3,
Amari Cooper,Regular Season,1,09/14/2020,Rams,L 17 - 20,8.1,
Logan Cooke,Regular Season,17,01/03/2021,Colts,L 14 - 28,295,42.1
Amari Cooper,Regular Season,5,10/11/2020,Giants,W 37 - 34,11.5,1
Amari Cooper,Regular Season,4,10/04/2020,Browns,L 38 - 49,11.2,
Logan Cooke,Regular Season,15,12/20/2020,Ravens,L 14 - 40,,
Logan Cooke,Regular Season,14,12/13/2020,Titans,L 10 - 31,166,41.5
Logan Cooke,Regular Season,13,12/06/2020,Vikings,L 24 - 27,217,43.4
Logan Cooke,Regular Season,12,11/29/2020,Browns,L 25 - 27,133,44.3
Logan Cooke,Regular Season,11,11/22/2020,Steelers,L 3 - 27,285,47.5
Logan Cooke,Regular Season,10,11/15/2020,Packers,L 20 - 24,248,41.3
Logan Cooke,Regular Season,9,11/08/2020,Texans,L 25 - 27,234,46.8
Logan Cooke,Regular Season,3,09/25/2020,Dolphins,L 13 - 31,109,36.3
Logan Cooke,Regular Season,7,10/25/2020,Chargers,L 29 - 39,220,44
Logan Cooke,Regular Season,2,09/20/2020,Titans,L 30 - 33,80,40
Logan Cooke,Regular Season,6,10/18/2020,Lions,L 16 - 34,76,38
Logan Cooke,Regular Season,5,10/11/2020,Texans,L 14 - 30,134,44.7
Logan Cooke,Regular Season,4,10/04/2020,Bengals,L 25 - 33,88,44
Logan Cooke,Regular Season,1,09/13/2020,Colts,W 27 - 20,136,45.3
Brandon Copeland,Regular Season,3,09/27/2020,Raiders,W 36 - 20,1,0
Brandon Copeland,Regular Season,7,10/25/2020,49ers,L 6 - 33,0,0
Brandon Copeland,Regular Season,6,10/18/2020,Broncos,L 12 - 18,,
Brandon Copeland,Regular Season,1,09/13/2020,Dolphins,W 21 - 11,3,0
Brandon Copeland,Regular Season,4,10/05/2020,Chiefs,L 10 - 26,,
Brandon Copeland,Regular Season,2,09/21/2020,Seahawks,L 30 - 35,2,0
Austin Corbett,Regular Season,17,01/03/2021,Cardinals,W 18 - 7,,
Austin Corbett,Regular Season,16,12/27/2020,Seahawks,L 9 - 20,,
Austin Corbett,Regular Season,15,12/20/2020,Jets,L 20 - 23,,
Austin Corbett,Regular Season,14,12/11/2020,Patriots,W 24 - 3,,
Austin Corbett,Regular Season,13,12/06/2020,Cardinals,W 38 - 28,,
Austin Corbett,Regular Season,12,11/29/2020,49ers,L 20 - 23,,
Austin Corbett,Regular Season,11,11/24/2020,Buccaneers,W 27 - 24,,
Austin Corbett,Regular Season,10,11/15/2020,Seahawks,W 23 - 16,,
Austin Corbett,Regular Season,8,11/01/2020,Dolphins,L 17 - 28,,
Austin Corbett,Regular Season,3,09/27/2020,Bills,L 32 - 35,,
Austin Corbett,Regular Season,7,10/27/2020,Bears,W 24 - 10,,
Austin Corbett,Regular Season,6,10/19/2020,49ers,L 16 - 24,,
Austin Corbett,Regular Season,1,09/14/2020,Cowboys,W 20 - 17,,
Austin Corbett,Regular Season,5,10/11/2020,Football Team,W 30 - 10,,
Austin Corbett,Regular Season,4,10/04/2020,Giants,W 17 - 9,,
Austin Corbett,Regular Season,2,09/20/2020,Eagles,W 37 - 19,,
Austin Corbett,Post Season,2,01/16/2021,Packers,L 18 - 32,,
Austin Corbett,Post Season,1,01/09/2021,Seahawks,W 30 - 20,,
Pharoh Cooper,Regular Season,17,01/03/2021,Saints,L 7 - 33,9,
Pharoh Cooper,Regular Season,16,12/27/2020,Football Team,W 20 - 13,,
Pharoh Cooper,Regular Season,15,12/20/2020,Packers,L 16 - 24,,
Pharoh Cooper,Regular Season,14,12/13/2020,Broncos,L 27 - 32,17.3,
Pharoh Cooper,Regular Season,12,11/29/2020,Vikings,L 27 - 28,,
Pharoh Cooper,Regular Season,11,11/22/2020,Lions,W 20 - 0,,
Pharoh Cooper,Regular Season,10,11/15/2020,Buccaneers,L 23 - 46,,
Pharoh Cooper,Regular Season,9,11/08/2020,Chiefs,L 31 - 33,,
Pharoh Cooper,Regular Season,8,10/30/2020,Falcons,L 17 - 25,,
Pharoh Cooper,Regular Season,3,09/27/2020,Chargers,W 21 - 16,,
Pharoh Cooper,Regular Season,7,10/25/2020,Saints,L 24 - 27,,
Pharoh Cooper,Regular Season,2,09/20/2020,Buccaneers,L 17 - 31,,
Pharoh Cooper,Regular Season,6,10/18/2020,Bears,L 16 - 23,,
Pharoh Cooper,Regular Season,5,10/11/2020,Falcons,W 23 - 16,12,
Pharoh Cooper,Regular Season,4,10/04/2020,Cardinals,W 31 - 21,,
Pharoh Cooper,Regular Season,1,09/13/2020,Raiders,L 30 - 34,,
Doug Costin,Regular Season,17,01/03/2021,Colts,L 14 - 28,0,0
Doug Costin,Regular Season,16,12/27/2020,Bears,L 17 - 41,1,0
Doug Costin,Regular Season,15,12/20/2020,Ravens,L 14 - 40,2,0
Doug Costin,Regular Season,14,12/13/2020,Titans,L 10 - 31,2,0
Doug Costin,Regular Season,13,12/06/2020,Vikings,L 24 - 27,4,1
Doug Costin,Regular Season,12,11/29/2020,Browns,L 25 - 27,1,0
Doug Costin,Regular Season,11,11/22/2020,Steelers,L 3 - 27,2,1
Doug Costin,Regular Season,10,11/15/2020,Packers,L 20 - 24,,
Doug Costin,Regular Season,9,11/08/2020,Texans,L 25 - 27,2,0
Doug Costin,Regular Season,3,09/25/2020,Dolphins,L 13 - 31,,
Doug Costin,Regular Season,7,10/25/2020,Chargers,L 29 - 39,3,0
Doug Costin,Regular Season,2,09/20/2020,Titans,L 30 - 33,,
Doug Costin,Regular Season,6,10/18/2020,Lions,L 16 - 34,2,0
Doug Costin,Regular Season,5,10/11/2020,Texans,L 14 - 30,1,0
Doug Costin,Regular Season,4,10/04/2020,Bengals,L 25 - 33,0,0
Doug Costin,Regular Season,1,09/13/2020,Colts,W 27 - 20,,
Kamalei Correa,Regular Season,14,12/13/2020,Titans,L 10 - 31,,
Kamalei Correa,Regular Season,13,12/06/2020,Vikings,L 24 - 27,,
Kamalei Correa,Regular Season,12,11/29/2020,Browns,L 25 - 27,1,0
Kamalei Correa,Regular Season,11,11/22/2020,Steelers,L 3 - 27,0,0
Kamalei Correa,Regular Season,10,11/15/2020,Packers,L 20 - 24,0,0
Kamalei Correa,Regular Season,9,11/08/2020,Texans,L 25 - 27,1,0
Kamalei Correa,Regular Season,7,10/25/2020,Chargers,L 29 - 39,1,0
Kamalei Correa,Regular Season,2,09/20/2020,Titans,L 30 - 33,,
Kamalei Correa,Regular Season,6,10/18/2020,Lions,L 16 - 34,0,1
Kamalei Correa,Regular Season,1,09/15/2020,Broncos,W 16 - 14,1,0
Kamalei Correa,Regular Season,5,10/13/2020,Titans,L 16 - 42,,
Kamalei Correa,Regular Season,3,09/27/2020,Vikings,W 31 - 30,,
Carter Coughlin,Regular Season,17,01/03/2021,Cowboys,W 23 - 19,,
Carter Coughlin,Regular Season,16,12/27/2020,Ravens,L 13 - 27,,
Carter Coughlin,Regular Season,15,12/21/2020,Browns,L 6 - 20,1,0
Carter Coughlin,Regular Season,14,12/13/2020,Cardinals,L 7 - 26,2,0
Carter Coughlin,Regular Season,13,12/06/2020,Seahawks,W 17 - 12,0,0
Carter Coughlin,Regular Season,12,11/29/2020,Bengals,W 19 - 17,0,0
Carter Coughlin,Regular Season,10,11/15/2020,Eagles,W 27 - 17,,
Carter Coughlin,Regular Season,9,11/08/2020,Football Team,W 23 - 20,,
Carter Coughlin,Regular Season,8,11/03/2020,Buccaneers,L 23 - 25,0,0
Carter Coughlin,Regular Season,3,09/27/2020,49ers,L 9 - 36,,
Carter Coughlin,Regular Season,7,10/23/2020,Eagles,L 21 - 22,,
Carter Coughlin,Regular Season,2,09/20/2020,Bears,L 13 - 17,,
Carter Coughlin,Regular Season,6,10/18/2020,Football Team,W 20 - 19,1,0
Carter Coughlin,Regular Season,1,09/14/2020,Steelers,L 16 - 26,,
Carter Coughlin,Regular Season,5,10/11/2020,Cowboys,L 34 - 37,,
Carter Coughlin,Regular Season,4,10/04/2020,Rams,L 9 - 17,,
Nathan Cottrell,Regular Season,17,01/03/2021,Colts,L 14 - 28,,
Nathan Cottrell,Regular Season,16,12/27/2020,Bears,L 17 - 41,,
Nathan Cottrell,Regular Season,15,12/20/2020,Ravens,L 14 - 40,,
Nathan Cottrell,Regular Season,14,12/13/2020,Titans,L 10 - 31,,
Nathan Cottrell,Regular Season,13,12/06/2020,Vikings,L 24 - 27,,
Nathan Cottrell,Regular Season,12,11/29/2020,Browns,L 25 - 27,,
Nathan Cottrell,Regular Season,11,11/22/2020,Steelers,L 3 - 27,,
Nathan Cottrell,Regular Season,1,09/13/2020,Colts,W 27 - 20,,
Isaiah Coulter,Regular Season,17,01/03/2021,Titans,L 38 - 41,,
Isaiah Coulter,Regular Season,16,12/27/2020,Bengals,L 31 - 37,,
Isaiah Coulter,Regular Season,15,12/20/2020,Colts,L 20 - 27,,
Isaiah Coulter,Regular Season,14,12/13/2020,Bears,L 7 - 36,,
Isaiah Coulter,Regular Season,13,12/06/2020,Colts,L 20 - 26,,
Isaiah Coulter,Regular Season,12,11/26/2020,Lions,W 41 - 25,,
Isaiah Coulter,Regular Season,11,11/22/2020,Patriots,W 27 - 20,,
Isaiah Coulter,Regular Season,10,11/15/2020,Browns,L 7 - 10,,
Isaiah Coulter,Regular Season,9,11/08/2020,Jaguars,W 27 - 25,,
Blake Countess,Regular Season,17,01/04/2021,Football Team,L 14 - 20,0,0
Blake Countess,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,,
Kirk Cousins,Regular Season,17,01/03/2021,Lions,W 37 - 35,405,0
Kirk Cousins,Regular Season,16,12/25/2020,Saints,L 33 - 52,291,0
Kirk Cousins,Regular Season,15,12/20/2020,Bears,L 27 - 33,271,1
Kirk Cousins,Regular Season,14,12/13/2020,Buccaneers,L 14 - 26,225,0
Kirk Cousins,Regular Season,13,12/06/2020,Jaguars,W 27 - 24,305,1
Kirk Cousins,Regular Season,12,11/29/2020,Panthers,W 28 - 27,307,0
Kirk Cousins,Regular Season,11,11/22/2020,Cowboys,L 28 - 31,314,0
Kirk Cousins,Regular Season,10,11/17/2020,Bears,W 19 - 13,292,1
Kirk Cousins,Regular Season,9,11/08/2020,Lions,W 34 - 20,220,0
Kirk Cousins,Regular Season,8,11/01/2020,Packers,W 28 - 22,160,0
Kirk Cousins,Regular Season,6,10/18/2020,Falcons,L 23 - 40,343,3
Kirk Cousins,Regular Season,5,10/12/2020,Seahawks,L 26 - 27,249,1
Kirk Cousins,Regular Season,4,10/04/2020,Texans,W 31 - 23,260,0
Kirk Cousins,Regular Season,3,09/27/2020,Titans,L 30 - 31,251,2
Kirk Cousins,Regular Season,2,09/20/2020,Colts,L 11 - 28,113,3
Kirk Cousins,Regular Season,1,09/13/2020,Packers,L 34 - 43,259,1
Keke Coutee,Regular Season,17,01/03/2021,Titans,L 38 - 41,15,
Keke Coutee,Regular Season,16,12/27/2020,Bengals,L 31 - 37,10.8,
Keke Coutee,Regular Season,15,12/20/2020,Colts,L 20 - 27,10.6,
Keke Coutee,Regular Season,14,12/13/2020,Bears,L 7 - 36,8,
Keke Coutee,Regular Season,13,12/06/2020,Colts,L 20 - 26,17.6,
Keke Coutee,Regular Season,12,11/26/2020,Lions,W 41 - 25,8.5,
Keke Coutee,Regular Season,11,11/22/2020,Patriots,W 27 - 20,5,
Keke Coutee,Regular Season,10,11/15/2020,Browns,L 7 - 10,,
Keke Coutee,Regular Season,9,11/08/2020,Jaguars,W 27 - 25,,
Keke Coutee,Regular Season,7,10/25/2020,Packers,L 20 - 35,,
Keke Coutee,Regular Season,2,09/20/2020,Ravens,L 16 - 33,5.5,
Keke Coutee,Regular Season,6,10/18/2020,Titans,L 36 - 42,,
Keke Coutee,Regular Season,1,09/11/2020,Chiefs,L 20 - 34,,
Keke Coutee,Regular Season,5,10/11/2020,Jaguars,W 30 - 14,,
Keke Coutee,Regular Season,4,10/04/2020,Vikings,L 23 - 31,,
Keke Coutee,Regular Season,3,09/27/2020,Steelers,L 21 - 28,,
Rashaad Coward,Regular Season,17,01/03/2021,Packers,L 16 - 35,,
Rashaad Coward,Regular Season,16,12/27/2020,Jaguars,W 41 - 17,,
Rashaad Coward,Regular Season,15,12/20/2020,Vikings,W 33 - 27,,
Rashaad Coward,Regular Season,14,12/13/2020,Texans,W 36 - 7,,
Rashaad Coward,Regular Season,13,12/06/2020,Lions,L 30 - 34,,
Rashaad Coward,Regular Season,12,11/30/2020,Packers,L 25 - 41,,
Rashaad Coward,Regular Season,10,11/17/2020,Vikings,L 13 - 19,,
Rashaad Coward,Regular Season,9,11/08/2020,Titans,L 17 - 24,,
Rashaad Coward,Regular Season,8,11/01/2020,Saints,L 23 - 26,,
Rashaad Coward,Regular Season,7,10/27/2020,Rams,L 10 - 24,,
Rashaad Coward,Regular Season,2,09/20/2020,Giants,W 17 - 13,,
Rashaad Coward,Regular Season,6,10/18/2020,Panthers,W 23 - 16,,
Rashaad Coward,Regular Season,5,10/09/2020,Buccaneers,W 20 - 19,,
Rashaad Coward,Regular Season,4,10/04/2020,Colts,L 11 - 19,,
Rashaad Coward,Regular Season,3,09/27/2020,Falcons,W 30 - 26,,
Rashaad Coward,Regular Season,1,09/13/2020,Lions,W 27 - 23,,
Rashaad Coward,Post Season,1,01/10/2021,Saints,L 9 - 21,,
Christian Covington,Regular Season,17,01/03/2021,Ravens,L 3 - 38,5,0
Christian Covington,Regular Season,16,12/27/2020,Texans,W 37 - 31,1,0
Christian Covington,Regular Season,15,12/22/2020,Steelers,W 27 - 17,1,0
Christian Covington,Regular Season,14,12/13/2020,Cowboys,L 7 - 30,0,0
Christian Covington,Regular Season,13,12/06/2020,Dolphins,L 7 - 19,0,0
Christian Covington,Regular Season,12,11/29/2020,Giants,L 17 - 19,2,0
Christian Covington,Regular Season,11,11/22/2020,Football Team,L 9 - 20,0,0
Christian Covington,Regular Season,10,11/15/2020,Steelers,L 10 - 36,2,0
Christian Covington,Regular Season,8,11/01/2020,Titans,W 31 - 20,2,0
Christian Covington,Regular Season,7,10/25/2020,Browns,L 34 - 37,2,0
Christian Covington,Regular Season,2,09/18/2020,Browns,L 30 - 35,2,0
Christian Covington,Regular Season,6,10/18/2020,Colts,L 27 - 31,1,0
Christian Covington,Regular Season,1,09/13/2020,Chargers,L 13 - 16,2,0
Christian Covington,Regular Season,5,10/11/2020,Ravens,L 3 - 27,2,0
Christian Covington,Regular Season,4,10/04/2020,Jaguars,W 33 - 25,3,0
Christian Covington,Regular Season,3,09/27/2020,Eagles,T 23 - 23,0,0
Bryan Cox,Regular Season,6,10/19/2020,Chiefs,L 17 - 26,0,0
Chandler Cox,Regular Season,16,12/27/2020,Raiders,W 26 - 25,,
Chandler Cox,Regular Season,15,12/20/2020,Patriots,W 22 - 12,,
Chandler Cox,Regular Season,14,12/13/2020,Chiefs,L 27 - 33,,
Chandler Cox,Regular Season,13,12/06/2020,Bengals,W 19 - 7,,
Chandler Cox,Regular Season,12,11/29/2020,Jets,W 20 - 3,,
Chandler Cox,Regular Season,11,11/22/2020,Broncos,L 13 - 20,,
Chandler Cox,Regular Season,10,11/15/2020,Chargers,W 29 - 21,,
Chandler Cox,Regular Season,9,11/08/2020,Cardinals,W 34 - 31,,
Chandler Cox,Regular Season,8,11/01/2020,Rams,W 28 - 17,,
Chandler Cox,Regular Season,3,09/25/2020,Jaguars,W 31 - 13,,
Chandler Cox,Regular Season,2,09/20/2020,Bills,L 28 - 31,,
Chandler Cox,Regular Season,6,10/18/2020,Jets,W 24 - 0,,
Chandler Cox,Regular Season,1,09/13/2020,Patriots,L 11 - 21,,
Chandler Cox,Regular Season,5,10/11/2020,49ers,W 43 - 17,,1
Chandler Cox,Regular Season,4,10/04/2020,Seahawks,L 23 - 31,,1
Byron Cowart,Regular Season,17,01/03/2021,Jets,W 28 - 14,,
Byron Cowart,Regular Season,16,12/29/2020,Bills,L 9 - 38,0,0
Byron Cowart,Regular Season,15,12/20/2020,Dolphins,L 12 - 22,0,0
Byron Cowart,Regular Season,14,12/11/2020,Rams,L 3 - 24,1,0
Byron Cowart,Regular Season,13,12/06/2020,Chargers,W 45 - 0,0,1
Byron Cowart,Regular Season,12,11/29/2020,Cardinals,W 20 - 17,,
Byron Cowart,Regular Season,11,11/22/2020,Texans,L 20 - 27,2,0
Byron Cowart,Regular Season,10,11/16/2020,Ravens,W 23 - 17,1,0
Byron Cowart,Regular Season,9,11/10/2020,Jets,W 30 - 27,1,0
Byron Cowart,Regular Season,8,11/01/2020,Bills,L 21 - 24,2,0
Byron Cowart,Regular Season,3,09/27/2020,Raiders,W 36 - 20,0,0
Byron Cowart,Regular Season,7,10/25/2020,49ers,L 6 - 33,1,0
Byron Cowart,Regular Season,1,09/13/2020,Dolphins,W 21 - 11,1,0
Byron Cowart,Regular Season,4,10/05/2020,Chiefs,L 10 - 26,3,0
Byron Cowart,Regular Season,2,09/21/2020,Seahawks,L 30 - 35,1,0
Jeremy Cox,Regular Season,13,12/07/2020,Chiefs,L 16 - 22,,
Jeremy Cox,Regular Season,12,11/29/2020,Saints,L 3 - 31,,
Jeremy Cox,Regular Season,11,11/22/2020,Dolphins,W 20 - 13,,
Jeremy Cox,Regular Season,10,11/15/2020,Raiders,L 12 - 37,,
Jeremy Cox,Regular Season,9,11/08/2020,Falcons,L 27 - 34,,
Jeremy Cox,Regular Season,8,11/01/2020,Chargers,W 31 - 30,,
Jeremy Cox,Regular Season,7,10/25/2020,Chiefs,L 16 - 43,,
Jeremy Cox,Regular Season,6,10/18/2020,Patriots,W 18 - 12,,
Morgan Cox,Regular Season,17,01/03/2021,Bengals,W 38 - 3,,
Morgan Cox,Regular Season,16,12/27/2020,Giants,W 27 - 13,,
Morgan Cox,Regular Season,15,12/20/2020,Jaguars,W 40 - 14,,
Morgan Cox,Regular Season,14,12/15/2020,Browns,W 47 - 42,,
Morgan Cox,Regular Season,13,12/09/2020,Cowboys,W 34 - 17,,
Morgan Cox,Regular Season,11,11/22/2020,Titans,L 24 - 30,,
Morgan Cox,Regular Season,10,11/16/2020,Patriots,L 17 - 23,,
Morgan Cox,Regular Season,9,11/08/2020,Colts,W 24 - 10,,
Morgan Cox,Regular Season,8,11/01/2020,Steelers,L 24 - 28,,
Morgan Cox,Regular Season,3,09/29/2020,Chiefs,L 20 - 34,,
Morgan Cox,Regular Season,2,09/20/2020,Texans,W 33 - 16,,
Morgan Cox,Regular Season,6,10/18/2020,Eagles,W 30 - 28,,
Morgan Cox,Regular Season,5,10/11/2020,Bengals,W 27 - 3,,
Morgan Cox,Regular Season,4,10/04/2020,Football Team,W 31 - 17,,
Morgan Cox,Regular Season,1,09/13/2020,Browns,W 38 - 6,,
Morgan Cox,Post Season,2,01/17/2021,Bills,L 3 - 17,,
Morgan Cox,Post Season,1,01/10/2021,Titans,W 20 - 13,,
Fletcher Cox,Regular Season,17,01/04/2021,Football Team,L 14 - 20,,
Fletcher Cox,Regular Season,16,12/27/2020,Cowboys,L 17 - 37,0,0
Fletcher Cox,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,2,0
Fletcher Cox,Regular Season,14,12/13/2020,Saints,W 24 - 21,1,0
Fletcher Cox,Regular Season,13,12/06/2020,Packers,L 16 - 30,3,0
Fletcher Cox,Regular Season,12,12/01/2020,Seahawks,L 17 - 23,1,0
Fletcher Cox,Regular Season,11,11/22/2020,Browns,L 17 - 22,0,0
Fletcher Cox,Regular Season,10,11/15/2020,Giants,L 17 - 27,1,0
Fletcher Cox,Regular Season,8,11/02/2020,Cowboys,W 23 - 9,1,0
Fletcher Cox,Regular Season,7,10/23/2020,Giants,W 22 - 21,1,0
Fletcher Cox,Regular Season,6,10/18/2020,Ravens,L 28 - 30,1,1
Fletcher Cox,Regular Season,1,09/13/2020,Football Team,L 17 - 27,0,0
Fletcher Cox,Regular Season,5,10/11/2020,Steelers,L 29 - 38,1,0
Fletcher Cox,Regular Season,4,10/05/2020,49ers,W 25 - 20,,
Fletcher Cox,Regular Season,3,09/27/2020,Bengals,T 23 - 23,0,0
Fletcher Cox,Regular Season,2,09/20/2020,Rams,L 19 - 37,1,0
Anthony Coyle,Regular Season,17,01/03/2021,Browns,L 22 - 24,,
Anthony Coyle,Regular Season,13,12/07/2020,Football Team,L 17 - 23,,
Anthony Coyle,Regular Season,12,12/02/2020,Ravens,W 19 - 14,,
River Cracraft,Regular Season,17,01/03/2021,Seahawks,L 23 - 26,8.5,
River Cracraft,Regular Season,16,12/26/2020,Cardinals,W 20 - 12,,
River Cracraft,Regular Season,15,12/20/2020,Cowboys,L 33 - 41,5.5,
River Cracraft,Regular Season,14,12/13/2020,Football Team,L 15 - 23,,
River Cracraft,Regular Season,13,12/08/2020,Bills,L 24 - 34,,
River Cracraft,Regular Season,12,11/29/2020,Rams,W 23 - 20,,
River Cracraft,Regular Season,10,11/15/2020,Saints,L 13 - 27,,
River Cracraft,Regular Season,9,11/06/2020,Packers,L 17 - 34,6.5,
River Cracraft,Regular Season,8,11/01/2020,Seahawks,L 27 - 37,,
Aaron Crawford,Regular Season,12,12/02/2020,Steelers,L 14 - 19,1,0
Jack Crawford,Regular Season,17,01/03/2021,Texans,W 41 - 38,0,0
Jack Crawford,Regular Season,16,12/28/2020,Packers,L 14 - 40,2,0
Jack Crawford,Regular Season,15,12/20/2020,Lions,W 46 - 25,0,0
Jack Crawford,Regular Season,14,12/13/2020,Jaguars,W 31 - 10,0,0
Jack Crawford,Regular Season,13,12/06/2020,Browns,L 35 - 41,1,0
Jack Crawford,Regular Season,12,11/29/2020,Colts,W 45 - 26,0,0
Jack Crawford,Regular Season,11,11/22/2020,Ravens,W 30 - 24,,
Jack Crawford,Regular Season,10,11/13/2020,Colts,L 17 - 34,3,0
Jack Crawford,Regular Season,9,11/08/2020,Bears,W 24 - 17,1,0
Jack Crawford,Regular Season,8,11/01/2020,Bengals,L 20 - 31,,
Jack Crawford,Regular Season,7,10/25/2020,Steelers,L 24 - 27,1,0
Jack Crawford,Regular Season,2,09/20/2020,Jaguars,W 33 - 30,0,0
Jack Crawford,Regular Season,6,10/18/2020,Texans,W 42 - 36,0,0
Jack Crawford,Regular Season,1,09/15/2020,Broncos,W 16 - 14,,
Jack Crawford,Regular Season,5,10/13/2020,Bills,W 42 - 16,0,0
Jack Crawford,Regular Season,3,09/27/2020,Vikings,W 31 - 30,0,0
Jack Crawford,Post Season,1,01/10/2021,Ravens,L 13 - 20,,
Tyrone Crawford,Regular Season,17,01/03/2021,Giants,L 19 - 23,,
Tyrone Crawford,Regular Season,16,12/27/2020,Eagles,W 37 - 17,1,0
Tyrone Crawford,Regular Season,15,12/20/2020,49ers,W 41 - 33,0,0
Tyrone Crawford,Regular Season,14,12/13/2020,Bengals,W 30 - 7,0,0
Tyrone Crawford,Regular Season,13,12/09/2020,Ravens,L 17 - 34,,
Tyrone Crawford,Regular Season,12,11/26/2020,Football Team,L 16 - 41,0,0
Tyrone Crawford,Regular Season,11,11/22/2020,Vikings,W 31 - 28,2,0
Tyrone Crawford,Regular Season,9,11/08/2020,Steelers,L 19 - 24,0,0
Tyrone Crawford,Regular Season,8,11/02/2020,Eagles,L 9 - 23,,
Tyrone Crawford,Regular Season,3,09/27/2020,Seahawks,L 31 - 38,1,0
Tyrone Crawford,Regular Season,7,10/25/2020,Football Team,L 3 - 25,,
Tyrone Crawford,Regular Season,2,09/20/2020,Falcons,W 40 - 39,2,0
Tyrone Crawford,Regular Season,6,10/20/2020,Cardinals,L 10 - 38,,
Tyrone Crawford,Regular Season,1,09/14/2020,Rams,L 17 - 20,1,0
Tyrone Crawford,Regular Season,5,10/11/2020,Giants,W 37 - 34,,
Tyrone Crawford,Regular Season,4,10/04/2020,Browns,L 38 - 49,0,0
Xavier Crawford,Regular Season,17,01/03/2021,Packers,L 16 - 35,,
Xavier Crawford,Regular Season,16,12/27/2020,Jaguars,W 41 - 17,1,0
Xavier Crawford,Regular Season,15,12/20/2020,Vikings,W 33 - 27,1,0
Jason Croom,Regular Season,17,01/04/2021,Football Team,L 14 - 20,,
Jason Croom,Regular Season,8,11/02/2020,Cowboys,W 23 - 9,,
Jason Croom,Regular Season,7,10/23/2020,Giants,W 22 - 21,,
Jason Croom,Regular Season,6,10/18/2020,Ravens,L 28 - 30,3,
Jason Croom,Regular Season,5,10/11/2020,Steelers,L 29 - 38,,
Tyrell Crosby,Regular Season,17,01/03/2021,Vikings,L 35 - 37,,
Tyrell Crosby,Regular Season,16,12/26/2020,Buccaneers,L 7 - 47,,
Tyrell Crosby,Regular Season,15,12/20/2020,Titans,L 25 - 46,,
Tyrell Crosby,Regular Season,14,12/13/2020,Packers,L 24 - 31,,
Tyrell Crosby,Regular Season,13,12/06/2020,Bears,W 34 - 30,,
Tyrell Crosby,Regular Season,12,11/26/2020,Texans,L 25 - 41,,
Tyrell Crosby,Regular Season,11,11/22/2020,Panthers,L 0 - 20,,
Tyrell Crosby,Regular Season,10,11/15/2020,Football Team,W 30 - 27,,
Tyrell Crosby,Regular Season,9,11/08/2020,Vikings,L 20 - 34,,
Tyrell Crosby,Regular Season,8,11/01/2020,Colts,L 21 - 41,,
Tyrell Crosby,Regular Season,3,09/27/2020,Cardinals,W 26 - 23,,
Tyrell Crosby,Regular Season,7,10/25/2020,Falcons,W 23 - 22,,
Tyrell Crosby,Regular Season,2,09/20/2020,Packers,L 21 - 42,,
Tyrell Crosby,Regular Season,6,10/18/2020,Jaguars,W 34 - 16,,
Tyrell Crosby,Regular Season,4,10/04/2020,Saints,L 29 - 35,,
Tyrell Crosby,Regular Season,1,09/13/2020,Bears,L 23 - 27,,
Ken Crawley,Regular Season,17,01/03/2021,Panthers,W 33 - 7,0,1
Ken Crawley,Regular Season,16,12/25/2020,Vikings,W 52 - 33,,
Ken Crawley,Regular Season,15,12/20/2020,Chiefs,L 29 - 32,,
Ken Crawley,Regular Season,14,12/13/2020,Eagles,L 21 - 24,,
Ken Crawley,Regular Season,13,12/06/2020,Falcons,W 21 - 16,,
Ken Crawley,Regular Season,12,11/29/2020,Broncos,W 31 - 3,,
Ken Crawley,Regular Season,11,11/22/2020,Falcons,W 24 - 9,,
Ken Crawley,Regular Season,10,11/15/2020,49ers,W 27 - 13,,
Ken Crawley,Regular Season,9,11/09/2020,Buccaneers,W 38 - 3,,
Ken Crawley,Regular Season,8,11/01/2020,Bears,W 26 - 23,,
Ken Crawley,Regular Season,5,10/13/2020,Chargers,W 30 - 27,,
Ken Crawley,Regular Season,4,10/04/2020,Lions,W 35 - 29,0,0
Ken Crawley,Post Season,2,01/17/2021,Buccaneers,L 20 - 30,,
Ken Crawley,Post Season,1,01/10/2021,Bears,W 21 - 9,,
Mason Crosby,Regular Season,17,01/03/2021,Bears,W 35 - 16,0,5
Mason Crosby,Regular Season,16,12/28/2020,Titans,W 40 - 14,0,5
Mason Crosby,Regular Season,15,12/20/2020,Panthers,W 24 - 16,1,3
Mason Crosby,Regular Season,14,12/13/2020,Lions,W 31 - 24,1,4
Mason Crosby,Regular Season,13,12/06/2020,Eagles,W 30 - 16,1,4
Mason Crosby,Regular Season,12,11/30/2020,Bears,W 41 - 25,0,6
Mason Crosby,Regular Season,11,11/22/2020,Colts,L 31 - 34,1,4
Mason Crosby,Regular Season,10,11/15/2020,Jaguars,W 24 - 20,1,3
Mason Crosby,Regular Season,9,11/06/2020,49ers,W 34 - 17,2,4
Mason Crosby,Regular Season,8,11/01/2020,Vikings,L 22 - 28,0,2
Mason Crosby,Regular Season,7,10/25/2020,Texans,W 35 - 20,0,5
